county_fips,county_name,state,land_area_sqmi,lat,lon
48237,Jack County,TX,910.972,33.23216,-98.171177
48239,Jackson County,TX,829.443,28.959802,-96.58908
48241,Jasper County,TX,938.655,30.752932,-94.022294
48243,Jeff Davis County,TX,2264.556,30.625357,-104.191873
48245,Jefferson County,TX,876.735,29.854,-94.149331
48247,Jim Hogg County,TX,1136.173,27.053231,-98.747572
48249,Jim Wells County,TX,865.176,27.733516,-98.090814
48251,Johnson County,TX,725.05,32.379654,-97.364906
48253,Jones County,TX,928.605,32.743709,-99.87443
48255,Karnes County,TX,747.752,28.908996,-97.852205
48257,Kaufman County,TX,780.692,32.598944,-96.288377
48259,Kendall County,TX,662.454,29.943525,-98.709269
48261,Kenedy County,TX,1458.562,26.890213,-97.591143
48263,Kent County,TX,902.507,33.18478,-100.76972
48265,Kerr County,TX,1103.332,30.059953,-99.353339
48267,Kimble County,TX,1250.98,30.479472,-99.746396
48269,King County,TX,910.873,33.614268,-100.245345
48271,Kinney County,TX,1360.533,29.347086,-100.4177
48273,Kleberg County,TX,881.306,27.438735,-97.66062
48275,Knox County,TX,850.621,33.61189,-99.730356
48277,Lamar County,TX,907.331,33.667263,-95.570348
48279,Lamb County,TX,1016.181,34.068861,-102.348018
48281,Lampasas County,TX,712.528,31.196731,-98.240889
48283,La Salle County,TX,1486.704,28.351098,-99.096774
48285,Lavaca County,TX,969.709,29.382578,-96.923633
48287,Lee County,TX,629.04,30.321498,-96.976823
48289,Leon County,TX,1073.156,31.300493,-95.995622
48291,Liberty County,TX,1158.353,30.158508,-94.844061
48293,Limestone County,TX,905.43,31.547543,-96.593623
48295,Lipscomb County,TX,932.214,36.2802,-100.272683
48297,Live Oak County,TX,1039.695,28.351535,-98.126961
48299,Llano County,TX,934.065,30.707584,-98.68469
48301,Loving County,TX,668.818,31.844936,-103.561229
48303,Lubbock County,TX,895.602,33.611469,-101.819944
48305,Lynn County,TX,891.867,33.178412,-101.818493
48307,McCulloch County,TX,1065.601,31.205477,-99.359856
48309,McLennan County,TX,1036.69,31.549596,-97.201511
48311,McMullen County,TX,1139.799,28.384922,-98.578853
48313,Madison County,TX,466.065,30.966878,-95.930372
48315,Marion County,TX,380.902,32.798182,-94.356853
48317,Martin County,TX,914.956,32.30983,-101.961836
48319,Mason County,TX,928.836,30.703916,-99.237302
48321,Matagorda County,TX,1093.122,28.77476,-96.001532
48323,Maverick County,TX,1279.476,28.729787,-100.316678
48325,Medina County,TX,1325.361,29.353661,-99.111085
48327,Menard County,TX,902.027,30.885268,-99.858861
48329,Midland County,TX,900.358,31.814269,-102.002454
48331,Milam County,TX,1016.356,30.791242,-96.984395
48333,Mills County,TX,748.225,31.494888,-98.594623
48335,Mitchell County,TX,911.093,32.304117,-100.924392
48337,Montague County,TX,930.906,33.678356,-97.725014
48339,Montgomery County,TX,1042.11,30.298801,-95.50295
48341,Moore County,TX,899.698,35.835676,-101.890502
48343,Morris County,TX,251.989,33.116466,-94.731265
48345,Motley County,TX,989.566,34.057899,-100.793152
48347,Nacogdoches County,TX,946.324,31.62056,-94.62025
48349,Navarro County,TX,1009.702,32.048448,-96.476909
48351,Newton County,TX,933.677,30.786718,-93.73925
48353,Nolan County,TX,911.997,32.312338,-100.418108
48355,Nueces County,TX,839.246,27.740032,-97.516214
48357,Ochiltree County,TX,917.685,36.278744,-100.815864
48359,Oldham County,TX,1500.523,35.401921,-102.59762
48361,Orange County,TX,333.786,30.122323,-93.8941
48363,Palo Pinto County,TX,952.549,32.752204,-98.317967
48365,Panola County,TX,811.355,32.163978,-94.305156
48367,Parker County,TX,903.719,32.777096,-97.805905
48369,Parmer County,TX,880.822,34.532163,-102.784853
48371,Pecos County,TX,4763.835,30.773298,-102.718153
48373,Polk County,TX,1057.045,30.784553,-94.837338
48375,Potter County,TX,908.39,35.398675,-101.893804
48377,Presidio County,TX,3855.252,30.005891,-104.261619
48379,Rains County,TX,229.49,32.870457,-95.795613
48381,Randall County,TX,912.711,34.962529,-101.895547
48383,Reagan County,TX,1175.314,31.375191,-101.514395
48385,Real County,TX,699.159,29.830097,-99.812549
48387,Red River County,TX,1043.896,33.619625,-95.048429
48389,Reeves County,TX,2635.354,31.308366,-103.712706
48391,Refugio County,TX,770.484,28.322116,-97.162472
48393,Roberts County,TX,924.058,35.838596,-100.836682
48395,Robertson County,TX,855.155,31.025481,-96.514941
48397,Rockwall County,TX,127.209,32.899886,-96.41205
48399,Runnels County,TX,1051.07,31.845119,-99.982715
48401,Rusk County,TX,924.199,32.109423,-94.756382
48403,Sabine County,TX,491.71,31.3433,-93.851913
48405,San Augustine County,TX,530.659,31.382449,-94.16318
48407,San Jacinto County,TX,569.243,30.574388,-95.163136
48409,San Patricio County,TX,693.321,28.011794,-97.517157
48411,San Saba County,TX,1135.313,31.155138,-98.819292
48413,Schleicher County,TX,1310.642,30.896233,-100.527216
48415,Scurry County,TX,905.445,32.744353,-100.913346
48417,Shackelford County,TX,914.286,32.74382,-99.347005
48419,Shelby County,TX,795.589,31.790139,-94.142579
48421,Sherman County,TX,922.86,36.278593,-101.899265
48423,Smith County,TX,921.473,32.375105,-95.268939
48425,Somervell County,TX,186.207,32.218071,-97.769217
48427,Starr County,TX,1223.179,26.530903,-98.740235
48429,Stephens County,TX,896.721,32.738052,-98.839344
48431,Sterling County,TX,923.449,31.835773,-101.054911
48433,Stonewall County,TX,916.313,33.17958,-100.253807
48435,Sutton County,TX,1453.935,30.522185,-100.513359
48437,Swisher County,TX,890.16,34.526319,-101.743865
48439,Tarrant County,TX,865.249,32.772119,-97.291224
48441,Taylor County,TX,915.536,32.297126,-99.89043
48443,Terrell County,TX,2357.958,30.232343,-102.072513
48445,Terry County,TX,888.851,33.171229,-102.339284
48447,Throckmorton County,TX,912.552,33.170695,-99.205796
48449,Titus County,TX,406.302,33.214599,-94.966783
48451,Tom Green County,TX,1522.32,31.398295,-100.46385
48453,Travis County,TX,994.294,30.239513,-97.69127
48455,Trinity County,TX,693.795,31.096675,-95.151687
48457,Tyler County,TX,924.39,30.769295,-94.375656
48459,Upshur County,TX,582.98,32.735349,-94.941184
48461,Upton County,TX,1241.323,31.353816,-102.041546
48463,Uvalde County,TX,1551.922,29.350308,-99.768427
48465,Val Verde County,TX,3144.75,29.875285,-101.143324
48467,Van Zandt County,TX,842.572,32.558787,-95.836906
48469,Victoria County,TX,882.087,28.79637,-96.971198
48471,Walker County,TX,784.222,30.743163,-95.569825
48473,Waller County,TX,513.297,30.01359,-95.982149
48475,Ward County,TX,835.603,31.513069,-103.105113
48477,Washington County,TX,604.194,30.215075,-96.410272
48479,Webb County,TX,3361.478,27.760799,-99.340752
48481,Wharton County,TX,1086.142,29.27848,-96.229674
48483,Wheeler County,TX,914.533,35.392593,-100.253107
48485,Wichita County,TX,627.593,33.988212,-98.70801
48487,Wilbarger County,TX,970.946,34.08492,-99.24244
48489,Willacy County,TX,590.613,26.481861,-97.594731
48491,Williamson County,TX,1115.837,30.649082,-97.605065
48493,Wilson County,TX,803.734,29.173883,-98.086734
48495,Winkler County,TX,841.269,31.832862,-103.054925
48497,Wise County,TX,904.395,33.219095,-97.653997
48499,Wood County,TX,645.243,32.783588,-95.382166
48501,Yoakum County,TX,799.715,33.162339,-102.832241
48503,Young County,TX,914.498,33.158778,-98.67839
48505,Zapata County,TX,998.412,26.996981,-99.182603
48507,Zavala County,TX,1297.407,28.864652,-99.75983
49001,Beaver County,UT,2582.912,38.357535,-113.238948
49003,Box Elder County,UT,5781.304,41.622623,-113.060252
49005,Cache County,UT,1164.687,41.734118,-111.745394
49007,Carbon County,UT,1479.343,39.673284,-110.588484
49009,Daggett County,UT,696.515,40.890099,-109.505785
49011,Davis County,UT,324.716,41.037559,-112.201943
49013,Duchesne County,UT,3235.523,40.289393,-110.429584
49015,Emery County,UT,4462.635,39.009025,-110.7211
49017,Garfield County,UT,5179.556,37.831663,-111.450907
49019,Grand County,UT,3672.858,38.974326,-109.57345
49021,Iron County,UT,3296.167,37.909304,-113.30674
49023,Juab County,UT,3391.812,39.71412,-112.790471
49025,Kane County,UT,3994.14,37.275089,-111.815329
49027,Millard County,UT,6785.482,38.956744,-113.133092
49029,Morgan County,UT,609.197,41.091027,-111.577885
49031,Piute County,UT,758.21,38.335881,-112.129375
49033,Rich County,UT,1028.758,41.627598,-111.240227
49035,Salt Lake County,UT,752.852,40.667883,-111.92424
49037,San Juan County,UT,7823.765,37.602633,-109.791574
49039,Sanpete County,UT,1589.816,39.373426,-111.576933
49041,Sevier County,UT,1910.476,38.746824,-111.81193
49043,Summit County,UT,1870.674,40.87206,-110.968486
49045,Tooele County,UT,7040.27,40.467753,-113.123979
49047,Uintah County,UT,4482.881,40.125887,-109.517748
49049,Utah County,UT,2004.46,40.120418,-111.668563
49051,Wasatch County,UT,1176.952,40.334884,-111.161568
49053,Washington County,UT,2427.589,37.262531,-113.4878
49055,Wayne County,UT,2461.094,38.259856,-110.990872
49057,Weber County,UT,611.048,41.270325,-111.876883
50001,Addison County,VT,766.331,44.031248,-73.141581
50003,Bennington County,VT,674.236,43.035328,-73.111496
50005,Caledonia County,VT,649.213,44.468791,-72.112168
50007,Chittenden County,VT,536.849,44.463329,-73.06941
50009,Essex County,VT,662.37,44.724021,-71.732736
50011,Franklin County,VT,630.961,44.858964,-72.909402
50013,Grand Isle County,VT,81.77,44.801787,-73.300759
50015,Lamoille County,VT,461.255,44.611192,-72.632659
50017,Orange County,VT,687.008,44.003373,-72.369579
50019,Orleans County,VT,694.552,44.828442,-72.25163
50021,Rutland County,VT,930.55,43.612399,-73.060304
50023,Washington County,VT,687.06,44.274969,-72.609444
50025,Windham County,VT,785.959,42.995304,-72.721877
50027,Windsor County,VT,969.144,43.572448,-72.598813
51001,Accomack County,VA,449.32,37.765944,-75.757807
51003,Albemarle County,VA,720.472,38.024184,-78.553506
51005,Alleghany County,VA,446.572,37.787905,-80.008669
51007,Amelia County,VA,355.36,37.331927,-77.977462
51009,Amherst County,VA,473.962,37.629304,-79.154667
51011,Appomattox County,VA,334.224,37.370725,-78.81094
51013,Arlington County,VA,25.997,38.878337,-77.100703
51015,Augusta County,VA,967.074,38.17259,-79.140975
51017,Bath County,VA,529.202,38.068368,-79.731203
51019,Bedford County,VA,760.104,37.312257,-79.527223
51021,Bland County,VA,357.645,37.130612,-81.125853
51023,Botetourt County,VA,541.276,37.565482,-79.797546
51025,Brunswick County,VA,566.24,36.764204,-77.861483
51027,Buchanan County,VA,502.854,37.26812,-82.038151
51029,Buckingham County,VA,579.623,37.573928,-78.529169
51031,Campbell County,VA,503.207,37.210152,-79.095428
51033,Caroline County,VA,527.363,38.028033,-77.353736
51035,Carroll County,VA,474.744,36.731963,-80.727831
51036,Charles City County,VA,182.901,37.361054,-77.05417
51037,Charlotte County,VA,475.296,37.009042,-78.658568
51041,Chesterfield County,VA,423.506,37.378434,-77.585847
51043,Clarke County,VA,175.958,39.115307,-77.990748
51045,Craig County,VA,328.098,37.473603,-80.231051
51047,Culpeper County,VA,379.182,38.48593,-77.956476
51049,Cumberland County,VA,297.474,37.520189,-78.252836
51051,Dickenson County,VA,330.44,37.136701,-82.34922
51053,Dinwiddie County,VA,503.886,37.073498,-77.635492
51057,Essex County,VA,257.354,37.936389,-76.933747
51059,Fairfax County,VA,391.02,38.82952,-77.273252
51061,Fauquier County,VA,647.994,38.744096,-77.8215
51063,Floyd County,VA,380.923,36.931433,-80.350266
51065,Fluvanna County,VA,287.117,37.830584,-78.283494
51067,Franklin County,VA,690.61,36.991186,-79.882715
51069,Frederick County,VA,413.135,39.20366,-78.263829
51071,Giles County,VA,357.225,37.318072,-80.698321
51073,Gloucester County,VA,217.81,37.403541,-76.523505
51075,Goochland County,VA,282.029,37.718814,-77.917626
51077,Grayson County,VA,441.785,36.652229,-81.215324
51079,Greene County,VA,155.947,38.297981,-78.470163
51081,Greensville County,VA,295.227,36.680336,-77.560277
51083,Halifax County,VA,817.731,36.766461,-78.939614
51085,Hanover County,VA,467.573,37.760215,-77.491317
51087,Henrico County,VA,233.699,37.43752,-77.300333
51089,Henry County,VA,382.351,36.620612,-79.980662
51091,Highland County,VA,415.163,38.366243,-79.564472
51093,Isle of Wight County,VA,315.685,36.901418,-76.707569
51095,James City County,VA,142.298,37.324837,-76.777888
51097,King and Queen County,VA,315.131,37.717772,-76.905581
51099,King George County,VA,179.628,38.27718,-77.162636
51101,King William County,VA,273.91,37.70826,-77.091054
51103,Lancaster County,VA,133.306,37.704843,-76.412663
51105,Lee County,VA,435.378,36.701721,-83.130112
51107,Loudoun County,VA,515.737,39.0812,-77.638898
51109,Louisa County,VA,495.078,37.972704,-77.959795
51111,Lunenburg County,VA,431.7,36.945555,-78.240528
51113,Madison County,VA,320.639,38.412059,-78.276961
51115,Mathews County,VA,85.911,37.425348,-76.268808
51117,Mecklenburg County,VA,625.31,36.687256,-78.368959
51119,Middlesex County,VA,130.33,37.606975,-76.528082
51121,Montgomery County,VA,386.847,37.175538,-80.387794
51125,Nelson County,VA,470.745,37.789079,-78.88344
51127,New Kent County,VA,210.034,37.51016,-76.999331
51131,Northampton County,VA,211.712,37.302775,-75.924018
51133,Northumberland County,VA,191.432,37.856974,-76.379687
51135,Nottoway County,VA,314.39,37.141167,-78.053866
51137,Orange County,VA,340.515,38.249326,-78.011092
51139,Page County,VA,310.017,38.623209,-78.491872
51141,Patrick County,VA,482.954,36.667138,-80.286413
51143,Pittsylvania County,VA,969.003,36.821721,-79.398502
51145,Powhatan County,VA,260.202,37.549404,-77.912855
51147,Prince Edward County,VA,349.946,37.224881,-78.432957
51149,Prince George County,VA,265.342,37.187325,-77.220993
51153,Prince William County,VA,335.255,38.701119,-77.479579
51155,Pulaski County,VA,319.839,37.063385,-80.713444
51157,Rappahannock County,VA,266.372,38.684522,-78.168824
51159,Richmond County,VA,191.478,37.942894,-76.730561
51161,Roanoke County,VA,250.548,37.330792,-80.191237
51163,Rockbridge County,VA,596.548,37.814517,-79.447754
51165,Rockingham County,VA,849.794,38.507585,-78.885321
51167,Russell County,VA,473.524,36.93342,-82.095934
51169,Scott County,VA,535.827,36.712776,-82.613624
51171,Shenandoah County,VA,508.079,38.856204,-78.573987
51173,Smyth County,VA,451.44,36.842318,-81.539786
51175,Southampton County,VA,599.196,36.720068,-77.103813
51177,Spotsylvania County,VA,401.968,38.182431,-77.657226
51179,Stafford County,VA,269.205,38.423084,-77.458048
51181,Surry County,VA,278.949,37.119761,-76.880172
51183,Sussex County,VA,490.226,36.926645,-77.259732
51185,Tazewell County,VA,518.791,37.125395,-81.562924
51187,Warren County,VA,214.572,38.908221,-78.207594
51191,Washington County,VA,561.193,36.747814,-81.950322
51193,Westmoreland County,VA,229.326,38.109311,-76.803933
51195,Wise County,VA,403.44,36.974561,-82.62156
51197,Wythe County,VA,461.952,36.899868,-81.08301
51199,York County,VA,104.701,37.220914,-76.395533
51510,Alexandria city,VA,14.935,38.819251,-77.08367
51520,Bristol city,VA,12.871,36.616954,-82.157564
51530,Buena Vista city,VA,6.438,37.729345,-79.358134
51540,Charlottesville city,VA,10.245,38.037658,-78.485381
51550,Chesapeake city,VA,338.456,36.679376,-76.301788
51570,Colonial Heights city,VA,7.519,37.261685,-77.396804
51580,Covington city,VA,5.469,37.78106,-79.985434
51590,Danville city,VA,42.803,36.583334,-79.408071
51595,Emporia city,VA,6.904,36.696182,-77.535975
51600,Fairfax city,VA,6.241,38.853183,-77.299025
51610,Falls Church city,VA,2.046,38.884722,-77.175603
51620,Franklin city,VA,8.277,36.684014,-76.941396
51630,Fredericksburg city,VA,10.45,38.299272,-77.486658
51640,Galax city,VA,8.236,36.66564,-80.914308
51650,Hampton city,VA,51.461,37.047961,-76.297293
51660,Harrisonburg city,VA,17.336,38.436255,-78.873303
51670,Hopewell city,VA,10.354,37.29101,-77.298944
51678,Lexington city,VA,2.499,37.782332,-79.44432
51680,Lynchburg city,VA,48.976,37.399016,-79.195458
51683,Manassas city,VA,9.843,38.746808,-77.482633
51685,Manassas Park city,VA,3.034,38.769398,-77.442323
51690,Martinsville city,VA,10.956,36.683527,-79.863647
51700,Newport News city,VA,68.996,37.076136,-76.52198
51710,Norfolk city,VA,53.275,36.923015,-76.244641
51720,Norton city,VA,7.477,36.931549,-82.625996
51730,Petersburg city,VA,22.72,37.20473,-77.392368
51735,Poquoson city,VA,15.357,37.12836,-76.303534
51740,Portsmouth city,VA,33.301,36.859339,-76.356973
51750,Radford city,VA,9.676,37.120119,-80.559147
51760,Richmond city,VA,59.925,37.531399,-77.476009
51770,Roanoke city,VA,42.521,37.278458,-79.958174
51775,Salem city,VA,14.515,37.285333,-80.055241
51790,Staunton city,VA,19.92,38.157978,-79.061876
51800,Suffolk city,VA,399.167,36.697157,-76.634781
51810,Virginia Beach city,VA,244.719,36.779525,-76.029142
51820,Waynesboro city,VA,14.97,38.067157,-78.90142
51830,Williamsburg city,VA,8.938,37.269481,-76.708193
51840,Winchester city,VA,9.193,39.173869,-78.176356
53001,Adams County,WA,1924.989,47.011238,-118.512861
53003,Asotin County,WA,636.075,46.181861,-117.227781
53005,Benton County,WA,1700.128,46.228125,-119.516659
53007,Chelan County,WA,2921.178,47.860974,-120.619041
53009,Clallam County,WA,1738.773,48.110903,-123.88986
53011,Clark County,WA,628.499,45.77173,-122.485953
53013,Columbia County,WA,868.585,46.29285,-117.911634
53015,Cowlitz County,WA,1141.159,46.196785,-122.67846
53017,Douglas County,WA,1819.244,47.741763,-119.694622
53019,Ferry County,WA,2203.241,48.473256,-118.533589
53021,Franklin County,WA,1241.596,46.537502,-118.903891
53023,Garfield County,WA,710.835,46.429318,-117.536705
53025,Grant County,WA,2679.547,47.213633,-119.467788
53027,Grays Harbor County,WA,1901.463,47.113732,-123.826735
53029,Island County,WA,208.474,48.158554,-122.670649
53031,Jefferson County,WA,1803.728,47.805708,-123.527057
53033,King County,WA,2115.736,47.490552,-121.833977
53035,Kitsap County,WA,395.111,47.639595,-122.649634
53037,Kittitas County,WA,2297.272,47.124441,-120.676709
53039,Klickitat County,WA,1871.636,45.870446,-120.779305
53041,Lewis County,WA,2402.782,46.580071,-122.377444
53043,Lincoln County,WA,2310.599,47.582743,-118.417692
53045,Mason County,WA,959.553,47.350832,-123.173103
53047,Okanogan County,WA,5266.193,48.548453,-119.742235
53049,Pacific County,WA,933.373,46.556587,-123.782419
53051,Pend Oreille County,WA,1400.245,48.543825,-117.232191
53053,Pierce County,WA,1667.979,47.051413,-122.15324
53055,San Juan County,WA,173.914,48.50719,-123.103769
53057,Skagit County,WA,1730.231,48.493292,-121.81577
53059,Skamania County,WA,1658.268,46.024785,-121.953232
53061,Snohomish County,WA,2086.515,48.054913,-121.765038
53063,Spokane County,WA,1764.224,47.620375,-117.403371
53065,Stevens County,WA,2477.103,48.388728,-117.854455
53067,Thurston County,WA,722.501,46.935822,-122.830152
53069,Wahkiakum County,WA,262.928,46.294638,-123.424458
53071,Walla Walla County,WA,1270.033,46.254606,-118.48037
53073,Whatcom County,WA,2107.949,48.842653,-121.836432
53075,Whitman County,WA,2159.262,46.905944,-117.53539
53077,Yakima County,WA,4294.512,46.456558,-120.740145
54001,Barbour County,WV,341.059,39.139725,-79.996947
54003,Berkeley County,WV,321.147,39.447938,-78.037754
54005,Boone County,WV,502.37,38.022814,-81.713538
54007,Braxton County,WV,510.735,38.69933,-80.73166
54009,Brooke County,WV,89.196,40.272645,-80.578691
54011,Cabell County,WV,281.024,38.419578,-82.243397
54013,Calhoun County,WV,279.263,38.844159,-81.115478
54015,Clay County,WV,341.939,38.459826,-81.081866
54017,Doddridge County,WV,319.723,39.264307,-80.711498
54019,Fayette County,WV,661.558,38.030948,-81.08607
54021,Gilmer County,WV,338.503,38.915867,-80.849413
54023,Grant County,WV,477.372,39.105988,-79.195064
54025,Greenbrier County,WV,1019.823,37.924418,-80.45059
54027,Hampshire County,WV,640.402,39.312139,-78.611989
54029,Hancock County,WV,82.61,40.516958,-80.570164
54031,Hardy County,WV,582.315,39.011361,-78.841729
54033,Harrison County,WV,416.008,39.279182,-80.386498
54035,Jackson County,WV,464.359,38.834234,-81.677717
54037,Jefferson County,WV,209.296,39.307398,-77.86322
54039,Kanawha County,WV,901.714,38.328068,-81.523516
54041,Lewis County,WV,386.93,38.988877,-80.495477
54043,Lincoln County,WV,437.093,38.17177,-82.077623
54045,Logan County,WV,452.88,37.830591,-81.940853
54047,McDowell County,WV,533.458,37.38276,-81.658204
54049,Marion County,WV,308.785,39.505839,-80.243402
54051,Marshall County,WV,305.431,39.854426,-80.671794
54053,Mason County,WV,430.768,38.770914,-82.029007
54055,Mercer County,WV,418.962,37.403448,-81.106456
54057,Mineral County,WV,327.882,39.404781,-78.95669
54059,Mingo County,WV,423.14,37.721161,-82.158989
54061,Monongalia County,WV,360.092,39.633645,-80.059074
54063,Monroe County,WV,472.754,37.554062,-80.550329
54065,Morgan County,WV,229.073,39.557345,-78.256517
54067,Nicholas County,WV,646.846,38.291432,-80.797515
54069,Ohio County,WV,105.83,40.100323,-80.6199
54071,Pendleton County,WV,696.05,38.67445,-79.340617
54073,Pleasants County,WV,130.119,39.368133,-81.161172
54075,Pocahontas County,WV,940.239,38.332606,-80.010121
54077,Preston County,WV,648.814,39.46903,-79.668865
54079,Putnam County,WV,345.679,38.510518,-81.906109
54081,Raleigh County,WV,605.374,37.762469,-81.264672
54083,Randolph County,WV,1039.7,38.781095,-79.867788
54085,Ritchie County,WV,451.99,39.177112,-81.066317
54087,Roane County,WV,483.563,38.74295,-81.354494
54089,Summers County,WV,360.588,37.655999,-80.856325
54091,Taylor County,WV,172.771,39.332478,-80.046554
54093,Tucker County,WV,419.044,39.111175,-79.559968
54095,Tyler County,WV,256.302,39.465634,-80.877219
54097,Upshur County,WV,354.638,38.90253,-80.231606
54099,Wayne County,WV,506.005,38.143642,-82.422666
54101,Webster County,WV,553.47,38.483459,-80.449052
54103,Wetzel County,WV,358.067,39.59818,-80.635399
54105,Wirt County,WV,232.511,39.020034,-81.382975
54107,Wood County,WV,366.5,39.211602,-81.516234
54109,Wyoming County,WV,499.47,37.60366,-81.549032
55001,Adams County,WI,645.646,43.973757,-89.767228
55003,Ashland County,WI,1044.97,46.544424,-90.679691
55005,Barron County,WI,863.053,45.437192,-91.852892
55007,Bayfield County,WI,1477.881,46.634199,-91.177282
55009,Brown County,WI,530.092,44.474024,-87.99613
55011,Buffalo County,WI,675.791,44.385633,-91.761294
55013,Burnett County,WI,821.596,45.866897,-92.37573
55015,Calumet County,WI,318.25,44.07841,-88.212132
55017,Chippewa County,WI,1008.355,45.069092,-91.283505
55019,Clark County,WI,1209.698,44.739346,-90.609953
55021,Columbia County,WI,765.6,43.471882,-89.330472
55023,Crawford County,WI,570.805,43.242768,-90.935185
55025,Dane County,WI,1196.496,43.067468,-89.417852
55027,Dodge County,WI,875.699,43.429628,-88.701939
55029,Door County,WI,481.936,45.093417,-87.048683
55031,Douglas County,WI,1304.272,46.463218,-91.892477
55033,Dunn County,WI,850.159,44.947751,-91.897645
55035,Eau Claire County,WI,637.922,44.726355,-91.286414
55037,Florence County,WI,488.024,45.871828,-88.406988
55039,Fond du Lac County,WI,719.566,43.754722,-88.493284
55041,Forest County,WI,1014.266,45.666881,-88.773326
55043,Grant County,WI,1146.877,42.870028,-90.694229
55045,Green County,WI,584.044,42.675522,-89.605074
55047,Green Lake County,WI,349.544,43.780247,-88.97038
55049,Iowa County,WI,762.698,43.001021,-90.133691
55051,Iron County,WI,758.209,46.32655,-90.261298
55053,Jackson County,WI,987.915,44.32459,-90.79951
55055,Jefferson County,WI,556.492,43.013804,-88.773985
55057,Juneau County,WI,767.081,43.932836,-90.113984
55059,Kenosha County,WI,271.833,42.587526,-87.879996
55061,Kewaunee County,WI,342.454,44.605677,-87.448008
55063,La Crosse County,WI,451.807,43.908222,-91.111758
55065,Lafayette County,WI,633.588,42.655578,-90.130292
55067,Langlade County,WI,870.69,45.254863,-89.06707
55069,Lincoln County,WI,878.704,45.333148,-89.73224
55071,Manitowoc County,WI,589.302,44.156137,-87.577352
55073,Marathon County,WI,1545.194,44.898036,-89.757823
55075,Marinette County,WI,1399.468,45.346899,-87.991198
55077,Marquette County,WI,455.713,43.826053,-89.409095
55078,Menominee County,WI,357.615,44.991304,-88.669251
55079,Milwaukee County,WI,241.457,42.912643,-87.862312
55081,Monroe County,WI,900.904,43.945175,-90.619969
55083,Oconto County,WI,997.477,44.996575,-88.206516
55085,Oneida County,WI,1113.944,45.716176,-89.534533
55087,Outagamie County,WI,637.557,44.418226,-88.464988
55089,Ozaukee County,WI,233.011,43.501807,-87.847551
55091,Pepin County,WI,232.008,44.627436,-91.83489
55093,Pierce County,WI,574.018,44.725336,-92.426279
55095,Polk County,WI,914.32,45.462041,-92.447066
55097,Portage County,WI,800.874,44.476246,-89.49807
55099,Price County,WI,1254.057,45.679072,-90.35965
55101,Racine County,WI,332.611,42.780392,-87.771599
55103,Richland County,WI,586.15,43.376199,-90.435693
55105,Rock County,WI,718.167,42.66988,-89.075284
55107,Rusk County,WI,913.553,45.472734,-91.136745
55109,St. Croix County,WI,722.158,45.028959,-92.447284
55111,Sauk County,WI,831.587,43.428001,-89.943318
55113,Sawyer County,WI,1257.6,45.864999,-91.147063
55115,Shawano County,WI,893.225,44.789641,-88.755813
55117,Sheboygan County,WI,511.519,43.738713,-87.731531
55119,Taylor County,WI,975.052,45.211656,-90.504853
55121,Trempealeau County,WI,732.966,44.30305,-91.358867
55123,Vernon County,WI,791.563,43.599366,-90.821983
55125,Vilas County,WI,857.71,46.049848,-89.501254
55127,Walworth County,WI,555.433,42.66811,-88.541731
55129,Washburn County,WI,797.114,45.892489,-91.796422
55131,Washington County,WI,430.644,43.391156,-88.232917
55133,Waukesha County,WI,549.725,43.018368,-88.30424
55135,Waupaca County,WI,747.702,44.478004,-88.967005
55137,Waushara County,WI,626.161,44.112823,-89.239786
55139,Winnebago County,WI,434.697,44.085707,-88.668149
55141,Wood County,WI,793.017,44.461413,-90.038825
56001,Albany County,WY,4274.175,41.665514,-105.721883
56003,Big Horn County,WY,3136.957,44.525117,-107.994848
56005,Campbell County,WY,4802.065,44.191999,-105.517014
56007,Carbon County,WY,7897.746,41.70359,-106.933153
56009,Converse County,WY,4254.995,42.984623,-105.524752
56011,Crook County,WY,2854.48,44.589266,-104.567298
56013,Fremont County,WY,9183.59,43.054831,-108.608935
56015,Goshen County,WY,2225.613,42.089455,-104.35354
56017,Hot Springs County,WY,2004.431,43.720209,-108.435076
56019,Johnson County,WY,4154.152,44.044048,-106.588541
56021,Laramie County,WY,2685.864,41.29283,-104.660395
56023,Lincoln County,WY,4075.337,42.229993,-110.682961
56025,Natrona County,WY,5340.537,42.977645,-106.768219
56027,Niobrara County,WY,2626.028,43.062159,-104.468373
56029,Park County,WY,6939.039,44.492387,-109.593597
56031,Platte County,WY,2081.459,42.131593,-104.953963
56033,Sheridan County,WY,2523.361,44.781369,-106.881211
56035,Sublette County,WY,4886.482,42.767928,-109.91617
56037,Sweetwater County,WY,10426.98,41.660328,-108.875677
56039,Teton County,WY,3996.846,44.048662,-110.426087
56041,Uinta County,WY,2081.721,41.284726,-110.558947
56043,Washakie County,WY,2238.679,43.878831,-107.669052
56045,Weston County,WY,2398.005,43.846213,-104.57002
72001,Adjuntas Municipio,PR,66.69,18.181611,-66.758165
72003,Aguada Municipio,PR,30.859,18.375673,-67.185745
72005,Aguadilla Municipio,PR,36.542,18.480191,-67.143762
72007,Aguas Buenas Municipio,PR,30.085,18.256524,-66.128496
72009,Aibonito Municipio,PR,31.312,18.130723,-66.26446
72011,A̱asco Municipio,PR,39.293,18.286905,-67.131282
72013,Arecibo Municipio,PR,125.94,18.434004,-66.674994
